index,text,author_is_TW
9435,“How much do we owe you?” I asked the driver. The price to Bayonne had been fixed at a hundred and fifty pesetas.,0
6844,'Tell me. Can you look at me and see the difference?' Harry watched her face a long time and nodded that he could. Then he said:  'There's just one more thing.,0
7709,"I stayed late that night. Gatsby asked me to wait until he was free, and I lingered in the garden until the inevitable swimming party had run up, chilled and exalted, from the black beach, until the lights were extinguished in the guestrooms overhead. When he came down the steps at last the tanned skin was drawn unusually tight on his face, and his eyes were bright and tired.",0
8017,"7:15⁠–⁠8:15	“ Work	8:30⁠–⁠4:30	p.m. Baseball and sports	4:30⁠–⁠5:00	“ Practise elocution, poise and how to attain it	5:00⁠–⁠6:00	“ Study needed inventions	7:00⁠–⁠9:00	“ General Resolves No wasting time at Shafters or [a name, indecipherable]  No more smokeing or chewing. Bath every other day  Read one improving book or magazine per week  Save $5.00 [crossed out] $3.00 per week  Be better to parents  “I came across this book by accident,” said the old man.",0
7142,"'Well Benedict Mady,' the old man said. 'I reckon you ghy be a little bit homesick these first few days. But won't be long. '",0
5668,"The bank building across the street was very pale in the dawn. Then gradually its white brick walls grew more distinct. When at last the first shafts of the rising sun began to brighten the street, Biff gave the place one last survey and went upstairs.",0
395,"Oh no, Miss Mullins. I know my place. Do you think old J. T. Mullins would let his daughter marry Bruce Glendenning, international vagabond, jack of all trades, and good at none of them? Oh no. That's over now, and it's good-by. I suppose,"" he said, with a wry smile, ""I'll hear of your marriage to some Duke or Lord, or some of those foreigners some day. Well, good-by, Miss Mullins. Good luck. We'll both have to go our own way, I suppose. He turned away.",1
5245,"The porter was already there. He had the baggage on the kerb. A taxi was just drawing up, and he stowed the baggage in. George tipped him and shook hands. He also tipped the enormous doorman, a smiling, simple, friendly fellow who had always patted him upon the back as he went in and out. Then he got into the taxi, sat down by Heilig, and gave the driver the address--Bahnhof Am Zoo.",1
7628,"“That huge place there?” she cried pointing. “Do you like it?”  “I love it, but I don’t see how you live there all alone.”",0
2527,"But the moment the iron lid of the box clanged over it, his face was contorted by shame and remorse: he lay awake, writhing as he recalled the schoolboy folly of it. She had beaten him again. 34   Eugene returned to Altamont two weeks before the term began at Pulpit Hill.",1
93,"And he continued, weeping in heavy snuffling burlesque:  ""O-boo- hoo-hoo!  Come down and save me, I beg of you, I entreat you, I implore you, or I perish. Silence answered. Ingratitude, more fierce than brutish beasts,"" Gant resumed, getting off on another track, fruitful with mixed and mangled quotation. You will be punished, as sure as there's a just God in heaven. You will all be punished. Kick the old man, strike him, throw him out on the street: he's no good any more. He's no longer able to provide for the family--send him over the hill to the poorhouse. That's where he belongs. Rattle his bones over the stones. Honor thy father that thy days may be long. Ah, Lord!        ""'Look, in this place ran Cassius' dagger through;        See what a rent the envious Casca made;        Through this the well-beloved Brutus stabbed;",1
3809,"Mrs. Jack, after staring rather helplessly at Hook, turned to his sister, a jolly-faced spinster with twinkling eyes and an infectious laugh who shared her brother's charm but lacked his tormented spirit, and whispered:  ""What's wrong with Steve to-night? He looks as if he's been seeing ghosts. No--just another monster,"" Mary Hook replied, and laughed.",1
